x1,y1,G_dgm
422251.177751,211188.844843,2823.984827
422252.044374,211189.343807,2823.87618981
422252.910996,211189.842771,2823.76203122
422253.777619,211190.341736,2823.64235123
422254.644241,211190.8407,2823.51714983
422255.510864,211191.339665,2823.29860896
422256.377486,211191.838629,2822.88984858
422257.244109,211192.337594,2822.63687983
422258.110731,211192.836558,2822.39728877
422258.977354,211193.335523,2822.13295283
422259.843976,211193.834487,2821.84387201
422260.710598,211194.333451,2821.5300463
422261.577221,211194.832416,2821.19294242
422262.443843,211195.33138,2820.83848497
422263.310466,211195.830345,2820.46693859
422264.177088,211196.329309,2820.07830328
422265.043711,211196.828274,2819.67257903
422265.910333,211197.327238,2819.25316371
422266.776956,211197.826203,2818.86684516
422267.643578,211198.325167,2818.45685358
422268.510201,211198.824131,2818.02518477
422269.376823,211199.323096,2817.57265919
422270.243446,211199.82206,2817.09927682
422271.110068,211200.321025,2816.67700584
422271.97669,211200.819989,2816.26529629
422272.95652,211200.978386,2815.83033831
422273.949397,211201.097531,2815.3721319
422274.942273,211201.216676,2814.89067706
422275.93515,211201.335822,2814.53178714
422276.928027,211201.454967,2814.2455848
422277.920904,211201.574112,2814.16876516
422278.913781,211201.693257,2814.10008867
422279.906658,211201.812403,2814.02408436
422280.899534,211201.931548,2813.94075223
422281.892411,211202.050693,2813.85009227
422282.885288,211202.169838,2813.6977411
422283.878165,211202.288983,2813.51864631
422284.871042,211202.408129,2813.33379536
422285.863919,211202.527274,2813.14318824
422286.856796,211202.646419,2812.94682497
422287.849672,211202.765564,2812.80031139
422288.842549,211202.88471,2812.6889735
422289.835426,211203.003855,2812.56375835
422290.828303,211203.123,2812.42466596
422291.82118,211203.242145,2812.2716963
422292.814057,211203.36129,2812.08375273
422293.806933,211203.480436,2811.84625392
422294.79981,211203.599581,2811.5979716
422295.792687,211203.718726,2811.34739607
422296.785564,211203.837871,2811.10989396
422297.778441,211203.957017,2810.83543294
422298.771318,211204.076162,2810.41718034
422299.764194,211204.195307,2810.04362897
422300.757071,211204.314452,2809.69972186
422301.749948,211204.433597,2809.35890923
422302.742825,211204.552743,2809.02717866
422303.735702,211204.671888,2808.74636944
422304.728579,211204.791033,2808.46922943
422305.721455,211204.910178,2808.19575862
422306.714332,211205.029324,2807.92595701
422307.707209,211205.148469,2807.67216955
422308.700086,211205.267614,2807.5285633
422309.692963,211205.386759,2807.38367206
422310.68584,211205.505904,2807.23749586
422311.678716,211205.62505,2807.09003468
422312.671593,211205.744195,2806.94118592
422313.66447,211205.86334,2806.79039257
422314.657347,211205.982485,2806.63898058
422315.650224,211206.101631,2806.48694994
422316.643101,211206.220776,2806.33430065
422317.635978,211206.339921,2806.18191358
422318.628854,211206.459066,2806.03882248
422319.621731,211206.578211,2805.89490191
422320.614608,211206.697357,2805.75015188
422321.607485,211206.816502,2805.6045724
422322.600362,211206.935647,2805.45967068
422323.593239,211207.054792,2805.33431703
422324.586115,211207.173938,2805.20899225
422325.578992,211207.293083,2805.08369632
422326.571869,211207.412228,2804.95842926
422327.564746,211207.531373,2804.82998045
422328.557623,211207.650518,2804.6506624
422329.5505,211207.769664,2804.47032289
422330.543376,211207.888809,2804.28896193
422331.536253,211208.007954,2804.10657952
422332.52913,211208.127099,2803.85601385
422333.522007,211208.246245,2803.64260315
422334.514884,211208.36539,2803.43411178
422335.507761,211208.484535,2803.22702483
422336.500637,211208.60368,2803.00153563
422337.493514,211208.722825,2802.76321533
422338.486391,211208.841971,2802.51874043
422339.479268,211208.961116,2802.29024505
422340.472145,211209.080261,2802.05808631
422341.465022,211209.199406,2801.82226421
422342.457898,211209.318551,2801.58277875
422343.450775,211209.437697,2801.33962994
422344.443652,211209.556842,2801.11315359
422345.43809,211209.56749,2800.90885805
422346.433983,211209.476954,2800.72283791
422347.429876,211209.386419,2800.52820101
422348.425769,211209.295883,2800.32148265
422349.421663,211209.205347,2800.10268282
422350.417556,211209.114811,2799.91656853
422351.413449,211209.024276,2799.74997169
422352.409342,211208.93374,2799.57752025
422353.405235,211208.843204,2799.39921421
422354.401129,211208.752668,2799.21505356
422355.397022,211208.662133,2799.02503831
422356.392915,211208.571597,2798.87509711
422357.388808,211208.481061,2798.71172773
422358.384701,211208.390525,2798.52809566
422359.380595,211208.29999,2798.32420092
422360.376488,211208.209454,2798.1000435
422361.308774,211207.931378,2797.85282805
422362.154263,211207.397385,2797.55547147
422362.999752,211206.863392,2797.24308921
422363.845241,211206.329399,2796.91568126
422364.69073,211205.795406,2796.57324762
422365.536219,211205.261413,2796.27589162
422366.381708,211204.72742,2795.99202585
422367.227197,211204.193427,2795.743063
422368.072685,211203.659434,2795.47890525
422368.918174,211203.125441,2795.19955262
422369.763663,211202.591448,2794.90500509
422370.609152,211202.057455,2794.59526266
422371.454641,211201.523462,2794.32737654
422372.30013,211200.989469,2794.10567764
422373.145619,211200.455476,2793.88278582
422373.991108,211199.921483,2793.76290554
422374.836597,211199.38749,2793.63981053
422375.682086,211198.853497,2793.50266278
422376.527574,211198.319504,2793.35672409
422377.373063,211197.785511,2793.19722228
422378.218552,211197.251518,2793.02228023
422379.064041,211196.717525,2792.83189793
422379.90953,211196.183532,2792.62607538
422380.755019,211195.649539,2792.4048126
422381.600508,211195.115546,2792.20066594
422382.445997,211194.581553,2792.01704725
422383.291486,211194.04756,2791.81854068
422384.136975,211193.513567,2791.60125201
422384.982464,211192.979574,2791.36518123
422385.827952,211192.445581,2791.10811156
422386.673441,211191.911588,2790.818486
422387.51893,211191.377595,2790.50141488
422388.364419,211190.843602,2790.15689819
422388.395338,211190.038086,2789.78493594
422388.039343,211189.103598,2789.38552813
422387.683348,211188.16911,2789.20478952
422387.327352,211187.234623,2789.1171298
422386.971357,211186.300135,2789.01439362
422386.615362,211185.365647,2788.896581
422386.259366,211184.431159,2788.76369193
422385.903371,211183.496672,2788.61572641
422385.547376,211182.562184,2788.44327764
422385.19138,211181.627696,2788.26001677
422384.835385,211180.693208,2788.07276259
422384.47939,211179.758721,2787.88151509
422384.123394,211178.824233,2787.64513241
422383.767399,211177.889745,2787.37401302
422383.411404,211176.955257,2787.40475917
422383.055409,211176.02077,2787.44730521
422382.699413,211175.086282,2787.45696564
422382.343418,211174.151794,2787.43374046
422381.987423,211173.217307,2787.37762967
422381.631427,211172.282819,2787.26843361
422381.275432,211171.348331,2786.95260034
422380.919437,211170.413843,2786.59264603
422380.563441,211169.479356,2786.35014981
422380.207446,211168.544868,2786.1004071
422379.851451,211167.61038,2785.83260988
422379.495455,211166.675892,2785.56394649
422379.13946,211165.741405,2785.30788003
422378.783465,211164.806917,2785.02809904
422378.427469,211163.872429,2784.72460353
422378.071474,211162.937941,2784.3973935
422377.715479,211162.003454,2784.04646894
422377.359483,211161.068966,2783.67013199
422377.003488,211160.134478,2783.33534096
422376.067326,211160.267396,2782.98402523
422375.089523,211160.476925,2782.61190536
422374.111721,211160.686454,2782.21898135
422373.133919,211160.895984,2781.80525319
422372.156116,211161.105513,2781.42410598
422371.178314,211161.315042,2781.06491444
422370.200511,211161.524571,2780.71635764
422369.222709,211161.7341,2780.37843557
422368.244907,211161.943629,2780.05114824
422367.267104,211162.153158,2779.91201621
422366.289302,211162.362687,2779.73341825
422365.311499,211162.572216,2779.55102157
422364.333697,211162.781745,2779.36482616
422363.355894,211162.991274,2779.17483203
422362.378092,211163.200804,2778.98103918
422361.40029,211163.410333,2778.81068901
422360.422487,211163.619862,2778.67374638
422359.444685,211163.829391,2778.53005187
422358.466882,211164.03892,2778.37960549
422357.48908,211164.248449,2778.22240723
422356.579821,211164.373191,2778.05574217
422356.579821,211163.373191,2777.86846498
422356.579821,211162.373191,2777.67525001
422356.579821,211161.373191,2777.47779685
422356.579821,211160.373191,2777.28154775
422356.579821,211159.373191,2777.08069173
422356.579821,211158.373191,2776.89574075
422356.579821,211157.373191,2776.71115064
422356.579821,211156.373191,2776.52692143
422356.579821,211155.373191,2776.34305309
422356.579821,211154.373191,2776.15954564
422356.579821,211153.373191,2775.97905421
422356.579821,211152.373191,2775.79720524
422356.579821,211151.373191,2775.61363159
422356.579821,211150.373191,2775.42833325
422356.257629,211149.491213,2775.24131022
422355.611686,211148.727826,2775.03914585
422354.965744,211147.96444,2774.82935845
422354.319802,211147.201054,2774.61543347
422353.67386,211146.437668,2774.39737093
422353.027917,211145.674281,2774.17517082
422352.381975,211144.910895,2773.97498953
422351.736033,211144.147509,2773.78234415
422351.090091,211143.384122,2773.58307279
422350.444149,211142.620736,2773.37717544
422349.798206,211141.85735,2773.16465211
422349.152264,211141.093964,2773.08334961
422348.506322,211140.330577,2773.11895856
422347.86038,211139.567191,2773.14055454
422347.214437,211138.803805,2773.0493279
422346.568495,211138.040418,2772.93699683
422345.922553,211137.277032,2772.80356136
422345.276611,211136.513646,2772.66441253
422344.630668,211135.75026,2772.53431845
422343.984726,211134.986873,2772.38478918
422343.338784,211134.223487,2772.23651335
422342.692842,211133.460101,2772.06903027
422342.046899,211132.696714,2771.87775836
422341.400957,211131.933328,2771.66269761
422340.755015,211131.169942,2771.44183276
422340.880541,211130.328834,2771.29051455
422341.361233,211129.451944,2771.12552044
422341.841926,211128.575055,2771.03583804
422342.322618,211127.698166,2770.94456693
422342.80331,211126.821276,2770.83704288
422343.284002,211125.944387,2770.71326589
422343.764695,211125.067498,2770.57323597
422344.245387,211124.190608,2770.47729015
422344.726079,211123.313719,2770.36450958
422345.206772,211122.43683,2770.23979962
422345.687464,211121.55994,2770.08724734
422346.168156,211120.683051,2769.90553739
422346.648848,211119.806161,2769.69466977
422347.129541,211118.929272,2769.45464448
422347.610233,211118.052383,2769.37522382
422348.090925,211117.175493,2769.33301131
422348.571617,211116.298604,2769.3773357
422349.05231,211115.421715,2769.39330124
422349.533002,211114.544825,2769.37157754
422350.013694,211113.667936,2769.3121646
422350.494386,211112.791047,2769.21506242
422350.975079,211111.914157,2769.08910068
422351.455771,211111.037268,2768.9338283
422351.936463,211110.160378,2768.79568788
422352.417155,211109.283489,2768.63161267
422352.897848,211108.4066,2768.4389362
422353.37854,211107.52971,2768.21765846
422353.859232,211106.652821,2767.96777946
422354.339925,211105.775932,2767.69733559
422354.820617,211104.899042,2767.436318
422355.301309,211104.022153,2767.30213797
422355.782001,211103.145264,2767.16226131
422356.262694,211102.268374,2767.01371643
422356.743386,211101.391485,2766.8565033
422357.224078,211100.514596,2766.69062195
422357.70477,211099.637706,2766.5179391
422358.185463,211098.760817,2766.34161675
422358.666155,211097.883927,2766.1519853
422359.146847,211097.007038,2765.93902382
422359.627539,211096.130149,2765.70273229
422360.108232,211095.253259,2765.46869942
422360.588924,211094.37637,2765.25138726
422361.069616,211093.499481,2765.11418642
422361.550308,211092.622591,2765.03483492
422362.031001,211091.745702,2764.94249053
422362.511693,211090.868813,2764.88113286
422362.992385,211089.991923,2764.85834847
422363.473078,211089.115034,2764.81248865
422364.241635,211088.585876,2764.70463014
422365.192858,211088.277371,2764.57577815
422366.144081,211087.968867,2764.43287196
422367.095304,211087.660362,2764.27591156
422368.046527,211087.351857,2764.10489695
422368.997749,211087.043353,2763.93126271
422369.948972,211086.734848,2763.80845425
422370.900195,211086.426343,2763.6677865
422371.851418,211086.117839,2763.53995612
422372.802641,211085.809334,2763.39579136
422373.753864,211085.500829,2763.23529221
422374.705086,211085.192324,2763.06657706
422375.656309,211084.88382,2762.88702984
422376.607532,211084.575315,2762.68317174
422377.558755,211084.26681,2762.45500276
422378.509978,211083.958306,2762.20252291
422379.4612,211083.649801,2761.92573218
422380.412423,211083.341296,2761.81980455
422381.363646,211083.032792,2761.95269563
422382.314869,211082.724287,2762.08511322
422383.266092,211082.415782,2762.18495325
422384.217315,211082.107277,2762.2522157
422385.168537,211081.798773,2762.28690058
422386.11976,211081.490268,2762.29582132
422387.070983,211081.181763,2762.2755059
422388.022206,211080.873259,2762.2258549
422388.973429,211080.564754,2762.14686834
422389.924651,211080.256249,2762.03854621
422390.875874,211079.947745,2761.90616305
422391.827097,211079.63924,2761.72424254
